Account,date,total_closed_pnl,mean_closed_pnl,trade_count,total_size_usd,performance_category,value,classification,sentiment_score,classification_score
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-02,883.760812,23.88542735135135,37,224664.62,medium,79.0,Extreme Greed,90,90
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-04,0.0,0.0,32,95987.73,low,70.0,Greed,70,70
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-05,2703.177393439987,270.3177393439987,10,172531.56999999998,high,79.0,Extreme Greed,90,90
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-06,236.33513399999998,14.770945874999999,16,68223.67,medium,75.0,Extreme Greed,90,90
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-07,0.0,0.0,23,49988.14,low,78.0,Extreme Greed,90,90
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-08,0.0,0.0,28,163166.37,low,76.0,Extreme Greed,90,90
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-09,0.0,0.0,3,57063.840000000004,low,80.0,Extreme Greed,90,90
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-10,5181.957939719993,126.38921804195105,41,351735.97,high,78.0,Extreme Greed,90,90
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-11,389.743164,24.35894775,16,76400.96,medium,76.0,Extreme Greed,90,90
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-12,0.0,0.0,21,149909.08000000002,low,79.0,Extreme Greed,90,90
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-13,0.0,0.0,18,156188.7,low,72.0,Greed,70,70
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-14,-2973.74951976,-46.46483624625,64,588765.94,low,72.0,Greed,70,70
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-15,0.0,0.0,3,50013.950000000004,low,74.0,Greed,70,70
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-19,1946.4454620000001,55.61272748571429,35,337257.92000000004,high,66.0,Greed,70,70
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-20,0.0,0.0,2,11999.59,low,66.0,Greed,70,70
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-22,0.0,0.0,9,47993.61,low,73.0,Greed,70,70
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-23,759.2148159999999,14.059533629629628,54,192658.47,medium,71.0,Greed,70,70
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-24,279.185907,13.95929535,20,141275.24,medium,72.0,Greed,70,70
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-25,0.0,0.0,6,68979.14,low,72.0,Greed,70,70
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-27,4281.488139,158.57363477777778,27,154264.47,high,67.0,Greed,70,70
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-28,0.0,0.0,8,26999.41,low,65.0,Greed,70,70
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-29,526.9338359999999,16.99786567741935,31,104475.19,medium,67.0,Greed,70,70
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-30,0.0,0.0,24,125018.75,low,67.0,Greed,70,70
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-01,0.0,0.0,14,87025.45,low,54.0,Neutral,50,50
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-03,5192.976068719993,225.7815682052171,23,277373.29,high,48.0,Neutral,50,50
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-04,0.0,0.0,6,53999.340000000004,low,67.0,Greed,70,70
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-05,0.0,0.0,4,23986.050000000003,low,69.0,Greed,70,70
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-06,968.59038,107.62115333333333,9,206016.43,medium,71.0,Greed,70,70
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-07,656.21704,65.621704,10,98901.26000000001,medium,68.0,Greed,70,70
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-08,0.0,0.0,10,65834.19,low,64.0,Greed,70,70
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-09,1147.595856,45.903834239999995,25,216990.58,high,55.0,Greed,70,70
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-10,2101.741695,95.53371340909092,22,156882.0,high,66.0,Greed,70,70
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-11,251.604742,27.956082444444444,9,63248.95,medium,53.0,Neutral,50,50
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-12,0.0,0.0,10,45004.64,low,56.0,Greed,70,70
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-13,1918.9949747199935,76.75979898879974,25,188144.09,high,57.0,Greed,70,70
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-14,1150.5233050000002,50.02275239130436,23,145853.4,high,66.0,Greed,70,70
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-15,948.970582,26.360293944444447,36,234922.57,medium,64.0,Greed,70,70
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-16,214.5898,8.941241666666667,24,158780.89,medium,70.0,Greed,70,70
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-18,3522.3946610000003,140.89578644000002,25,126303.14,high,73.0,Greed,70,70
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-19,0.0,0.0,8,29998.09,low,72.0,Greed,70,70
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-20,0.0,0.0,7,33003.4,low,70.0,Greed,70,70
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-21,2487.9937347199934,46.94327801358478,53,482127.94,high,76.0,Extreme Greed,90,90
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-22,0.0,0.0,6,44995.29,low,76.0,Extreme Greed,90,90
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-07,6825.448249439987,131.25862018153822,52,785972.7,high,77.0,Extreme Greed,90,90
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-08,0.0,0.0,7,45002.65,low,72.0,Greed,70,70
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-09,0.0,0.0,5,20999.96,low,75.0,Extreme Greed,90,90
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-10,0.0,0.0,4,24000.3,low,72.0,Greed,70,70
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-11,0.0,0.0,21,276003.46,low,74.0,Greed,70,70
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-14,0.0,0.0,16,97988.96,low,74.0,Greed,70,70
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-15,2084.433906,54.85352384210527,38,592097.63,high,74.0,Greed,70,70
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-17,1144.5344457199935,81.75246040857097,14,252491.58,high,71.0,Greed,70,70
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-18,0.0,0.0,7,62998.22,low,74.0,Greed,70,70
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-19,2053.973644,120.82197905882354,17,190061.52,high,64.0,Greed,70,70
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-20,0.0,0.0,4,29997.36,low,60.0,Greed,70,70
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-21,773.5582039999999,70.32347309090909,11,74216.28,medium,63.0,Greed,70,70
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-22,0.0,0.0,3,18000.21,low,53.0,Neutral,50,50
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-24,0.0,0.0,21,252007.37,low,51.0,Neutral,50,50
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-26,3895.4872557199933,125.66087921677398,31,364194.84,high,46.0,Neutral,50,50
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-27,0.0,0.0,12,119990.08,low,40.0,Fear,30,30
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-29,1842.738325,108.39637205882353,17,223530.97,high,30.0,Fear,30,30
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-30,0.0,0.0,3,29999.27,low,47.0,Neutral,50,50
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-01,1202.488212,92.49909323076923,13,97200.55,high,53.0,Neutral,50,50
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-03,1118.387284,111.8387284,10,103880.08,high,50.0,Neutral,50,50
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-04,0.0,0.0,14,255022.22,low,44.0,Fear,30,30
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-05,0.0,0.0,20,270298.74,low,29.0,Fear,30,30
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-10,10734.037115719993,249.6287701330231,43,671917.11,high,28.0,Fear,30,30
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-11,1876.812082,98.77958326315789,19,169887.02,high,29.0,Fear,30,30
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-12,0.0,0.0,10,76006.65,low,25.0,Fear,30,30
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-13,2678.839374,206.06456723076923,13,138690.01,high,25.0,Fear,30,30
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-14,0.0,0.0,7,84001.13,low,33.0,Fear,30,30
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-15,0.0,0.0,21,167993.85,low,52.0,Neutral,50,50
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-16,0.0,0.0,22,144000.57,low,65.0,Greed,70,70
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-17,0.0,0.0,9,164934.32,low,69.0,Greed,70,70
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-18,2569.979964,48.490188,53,642356.11,high,61.0,Greed,70,70
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-19,2120.091364,132.50571025,16,146122.7,high,60.0,Greed,70,70
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-20,129.66130099999998,14.40681122222222,9,99879.67,medium,74.0,Greed,70,70
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-21,0.0,0.0,3,43995.18,low,74.0,Greed,70,70
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-22,2273.29301,108.2520480952381,21,225308.37,high,70.0,Greed,70,70
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-23,0.0,0.0,2,23994.47,low,71.0,Greed,70,70
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-24,0.0,0.0,21,28011.55,low,69.0,Greed,70,70
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-25,0.0,0.0,65,519380.44,low,68.0,Greed,70,70
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-26,0.0,0.0,10,150009.65,low,68.0,Greed,70,70
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-27,6400.623656,123.08891646153846,52,900756.99,high,72.0,Greed,70,70
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-28,0.0,0.0,3,31999.690000000002,low,71.0,Greed,70,70
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-30,0.0,0.0,6,36006.47,low,67.0,Greed,70,70
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-31,0.0,0.0,3,40005.14,low,61.0,Greed,70,70
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-08-01,0.0,0.0,13,143995.01,low,52.0,Neutral,50,50
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-08-02,0.0,0.0,36,295967.16,low,57.0,Greed,70,70
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-08-03,0.0,0.0,13,112478.98999999999,low,37.0,Fear,30,30
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-08-04,-5288.1772654,-73.44690646388888,72,901551.09,low,34.0,Fear,30,30
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-08-05,-281.53378096,-16.56081064470588,17,213738.16,low,26.0,Fear,30,30
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-08-09,6721.019752599967,560.0849793833306,12,132038.0,high,48.0,Neutral,50,50
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-08-11,847.7766200000001,105.97207750000001,8,40839.850000000006,medium,39.0,Fear,30,30
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-08-12,858.6705000000001,53.666906250000004,16,44140.4,medium,25.0,Fear,30,30
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-08-13,0.0,0.0,5,12500.1,low,31.0,Fear,30,30
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-08-14,1551.8680257199935,172.42978063555483,9,64666.34,high,30.0,Fear,30,30
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-08-16,0.0,0.0,2,12500.130000000001,low,27.0,Fear,30,30
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-08-18,307.201888,21.942992,14,62804.47,medium,31.0,Fear,30,30
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-08-20,192.602844,24.0753555,8,42417.87,medium,30.0,Fear,30,30
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-08-23,1005.30527,100.53052699999999,10,63509.56,high,34.0,Fear,30,30
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-08-24,0.0,0.0,2,15000.07,low,56.0,Greed,70,70
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-08-25,0.0,0.0,4,14996.33,low,54.0,Neutral,50,50
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-08-26,231.236918,46.2473836,5,92263.52,medium,55.0,Greed,70,70
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-08-27,0.0,0.0,7,65005.19,low,48.0,Neutral,50,50
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-08-28,0.0,0.0,7,47494.56,low,30.0,Fear,30,30
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-08-30,0.0,0.0,3,27492.550000000003,low,34.0,Fear,30,30
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-09-02,0.0,0.0,2,30000.42,low,26.0,Fear,30,30
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-09-04,0.0,0.0,1,35004.98,low,27.0,Fear,30,30
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-09-06,0.0,0.0,4,34990.67,low,22.0,Extreme Fear,10,10
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-09-20,2510.0808637199934,209.17340530999945,12,304571.61,high,54.0,Neutral,50,50
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-09-22,0.0,0.0,3,19999.739999999998,low,52.0,Neutral,50,50
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-09-23,334.760796,167.380398,2,40334.29,medium,50.0,Neutral,50,50
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-09-25,0.0,0.0,6,50001.11,low,59.0,Greed,70,70
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-09-26,439.812513,146.604171,3,80440.42,medium,50.0,Neutral,50,50
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-09-27,0.0,0.0,10,99992.31999999999,low,61.0,Greed,70,70
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-09-30,2580.5153217199936,258.0515321719994,10,177280.9,high,61.0,Greed,70,70
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-10-01,0.0,0.0,4,139954.32,low,50.0,Neutral,50,50
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-10-02,0.0,0.0,4,99954.34,low,42.0,Fear,30,30
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-10-03,0.0,0.0,4,120009.0,low,37.0,Fear,30,30
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-10-05,5767.161892,160.19894144444444,36,605605.13,high,49.0,Neutral,50,50
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-10-06,130.487079,5.9312308636363635,22,300130.56,medium,50.0,Neutral,50,50
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-10-07,0.0,0.0,21,219984.65,low,50.0,Neutral,50,50
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-10-08,5266.357007719994,150.4673430777141,35,434583.55,high,49.0,Neutral,50,50
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-10-09,396.06272,28.290194285714286,14,220399.93,medium,49.0,Neutral,50,50
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-10-10,0.0,0.0,16,300024.33999999997,low,39.0,Fear,30,30
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-10-11,8800.912374719994,352.03649498879975,25,488903.45999999996,high,32.0,Fear,30,30
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-10-12,541.55471,54.155471,10,159713.4,medium,49.0,Neutral,50,50
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-10-13,0.0,0.0,10,60002.42,low,50.0,Neutral,50,50
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-10-14,1913.61958,382.72391600000003,5,61916.020000000004,high,48.0,Neutral,50,50
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-10-15,1170.2260760000001,167.17515371428573,7,81173.36,high,65.0,Greed,70,70
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-10-16,219.480876,19.95280690909091,11,80229.17,medium,73.0,Greed,70,70
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-10-17,36.11496,4.51437,8,140032.03,medium,71.0,Greed,70,70
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-10-18,333.219141,55.536523499999994,6,120331.43000000001,medium,73.0,Greed,70,70
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-10-19,0.0,0.0,4,99996.86,low,72.0,Greed,70,70
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-10-20,229.060526,38.176754333333335,6,120225.71,medium,73.0,Greed,70,70
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-10-21,0.0,0.0,11,150024.18,low,72.0,Greed,70,70
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-10-22,0.0,0.0,3,60000.36,low,70.0,Greed,70,70
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-10-23,-46.489941,-2.5827745,18,210006.07,low,71.0,Greed,70,70
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-10-25,4543.862071,181.75448283999998,25,404587.18,high,72.0,Greed,70,70
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-10-27,666.6623079999999,166.66557699999998,4,90664.41,medium,74.0,Greed,70,70
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-10-28,0.0,0.0,9,119994.32,low,72.0,Greed,70,70
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-10-29,0.0,0.0,37,602574.92,low,72.0,Greed,70,70
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-10-31,765.475192,27.338399714285714,28,853642.02,medium,77.0,Extreme Greed,90,90
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-01,1040.5747959999999,115.61942177777776,9,231031.1,high,75.0,Extreme Greed,90,90
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-02,0.0,0.0,2,40000.0,low,72.0,Greed,70,70
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-03,0.0,0.0,4,109994.34,low,74.0,Greed,70,70
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-04,2259.351364,86.89812938461539,26,432210.64,high,70.0,Greed,70,70
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-05,678.4759280000001,67.8475928,10,200627.23,medium,70.0,Greed,70,70
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-06,2821.24842,235.10403499999998,12,121906.38,high,70.0,Greed,70,70
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-07,628.96246,314.48123,2,60628.85,medium,77.0,Extreme Greed,90,90
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-08,646.3734049999999,26.932225208333332,24,240641.63,medium,75.0,Extreme Greed,90,90
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-09,0.0,0.0,9,150000.41,low,75.0,Extreme Greed,90,90
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-10,548.36595,68.54574375,8,180546.95,medium,78.0,Extreme Greed,90,90
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-11,1479.677222,73.9838611,20,331422.14,high,76.0,Extreme Greed,90,90
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-12,2053.119744,27.744861405405405,74,1062217.74,high,80.0,Extreme Greed,90,90
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-13,6753.303524439987,270.1321409775995,25,487811.82,high,84.0,Extreme Greed,90,90
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-14,2348.106228,57.2708836097561,41,882430.6900000001,high,88.0,Extreme Greed,90,90
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-15,2003.536586,25.361222607594936,79,1360371.8,high,80.0,Extreme Greed,90,90
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-16,255.14686999999998,21.262239166666664,12,219874.16999999998,medium,86.0,Extreme Greed,90,90
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-17,546.624374,21.024014384615384,26,620398.38,medium,90.0,Extreme Greed,90,90
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-18,3093.609883439987,88.38885381257106,35,942106.09,high,83.0,Extreme Greed,90,90
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-19,1573.210981,52.44036603333333,30,319742.28,high,90.0,Extreme Greed,90,90
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-20,2259.775633,68.4780494848485,33,838287.08,high,83.0,Extreme Greed,90,90
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-21,909.745283,101.08280922222222,9,160082.19,medium,82.0,Extreme Greed,90,90
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-22,1825.01255,101.3895861111111,18,301850.83,high,94.0,Extreme Greed,90,90
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-23,0.0,0.0,9,60006.729999999996,low,93.0,Extreme Greed,90,90
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-24,445.338356,13.495101696969696,33,520442.5,medium,80.0,Extreme Greed,90,90
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-25,4437.007575719994,147.9002525239998,30,864428.22,high,82.0,Extreme Greed,90,90
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-26,0.0,0.0,22,425026.62,low,79.0,Extreme Greed,90,90
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-27,-1934.75226488,-43.971642383636365,44,1256511.88,low,75.0,Extreme Greed,90,90
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-28,1174.315571,97.85963091666667,12,338785.3,high,77.0,Extreme Greed,90,90
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-29,610.52512,87.21787428571429,7,180586.6,medium,78.0,Extreme Greed,90,90
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-30,850.54514,70.87876166666666,12,239121.3,medium,84.0,Extreme Greed,90,90
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-01,337.835516,12.512426518518518,27,600205.84,medium,81.0,Extreme Greed,90,90
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-02,754.7378,44.396341176470585,17,300751.24,medium,80.0,Extreme Greed,90,90
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-03,1467.1002210000001,163.0111356666667,9,282371.72000000003,high,76.0,Extreme Greed,90,90
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-04,291.35271,22.411746923076922,13,261052.41999999998,medium,78.0,Extreme Greed,90,90
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-05,1035.6690837199935,54.50889914315756,19,761409.11,high,84.0,Extreme Greed,90,90
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-06,4926.813671439987,83.50531646508453,59,1482566.5,high,72.0,Greed,70,70
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-07,2334.2476977199935,583.5619244299984,4,198481.45,high,75.0,Extreme Greed,90,90
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-08,0.0,0.0,7,59993.63,low,79.0,Extreme Greed,90,90
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-09,2350.499742,138.26469070588234,17,359668.86,high,78.0,Extreme Greed,90,90
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-10,3986.312514,110.73090316666668,36,700941.13,high,78.0,Extreme Greed,90,90
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-11,1083.777057,36.1259019,30,699939.4299999999,high,74.0,Greed,70,70
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-12,0.0,0.0,31,379879.42,low,83.0,Extreme Greed,90,90
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-13,6607.157458719993,134.83994813714273,49,1015080.35,high,76.0,Extreme Greed,90,90
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-14,570.1898180000001,30.009990421052635,19,199648.91,medium,83.0,Extreme Greed,90,90
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-15,263.914304,12.56734780952381,21,300238.04,medium,80.0,Extreme Greed,90,90
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-16,0.0,0.0,27,879655.69,low,83.0,Extreme Greed,90,90
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-17,0.0,0.0,12,179998.07,low,87.0,Extreme Greed,90,90
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-18,-1774.02017068,-28.61322855935484,62,1746481.42,low,81.0,Extreme Greed,90,90
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-19,1185.3159757199935,22.36445237207535,53,920856.42,high,75.0,Extreme Greed,90,90
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-20,0.0,0.0,6,222287.61,low,74.0,Greed,70,70
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-21,1367.500173,27.350003459999996,50,1011186.0700000001,high,73.0,Greed,70,70
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-22,0.0,0.0,3,130010.22,low,73.0,Greed,70,70
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-23,0.0,0.0,16,339151.52,low,70.0,Greed,70,70
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-24,2081.2674110000003,65.03960659375001,32,936313.54,high,73.0,Greed,70,70
